,0,1,2,3
29511,40,45,49,44.23
29512,37,40,45,39.71999999999999
29513,37,40,45,39.71999999999999
29514,39,43,46,42.37
29515,43,47,50,46.37
29516,20,24,27,23.37
29517,41,45,46,44.23
29518,86,90,91,89.23
29519,33,37,38,36.230000000000004
29520,21,23,20,22.369999999999997
29521,19,23,22,22.089999999999996
29522,1,5,6,4.2299999999999995
29523,30,30,32,30.14
29524,38,28,27,30.03
29525,100,80,73,83.71
29526,97,64,49,69.88000000000001
29527,90,49,29,56.21
29528,89,48,30,55.35
29529,89,48,30,55.35
29530,89,48,28,55.21
29531,88,47,27,54.209999999999994
29532,86,45,23,52.06999999999999
29533,84,43,21,50.06999999999999
29534,83,42,20,49.07
29535,82,42,17,48.64999999999999
29536,80,40,14,46.57999999999999
29537,79,39,13,45.58
29538,78,36,11,43.07
29539,77,35,10,42.07
29540,79,35,10,42.49
29541,79,35,10,42.49
29542,81,37,12,44.49
29543,82,36,12,43.980000000000004
29544,82,38,13,45.489999999999995
29545,83,39,14,46.489999999999995
29546,84,38,14,45.98
29547,85,39,13,46.83999999999999
29548,87,40,14,48.04999999999999
29549,88,41,13,48.91
29550,88,41,13,48.91
29551,90,40,13,48.61
29552,93,37,10,46.870000000000005
29553,99,43,16,52.87
29554,100,44,17,53.87
29555,96,40,13,49.86999999999999
29556,95,39,12,48.870000000000005
29557,101,45,18,54.87
29558,105,49,22,58.87
29559,104,48,21,57.870000000000005
29560,88,44,19,51.489999999999995
29561,118,75,56,82.7
29562,129,89,64,95.65
29563,124,85,42,90.17999999999999
29564,240,195,138,200.46
29565,220,164,103,171.49
29566,192,124,61,133.87
29567,192,117,49,127.99000000000001
29568,166,102,58,112.36
29569,203,167,109,170.5
29570,190,173,147,174.75
29571,26,15,31,18.43
29572,135,144,161,143.3
29573,230,255,255,249.74999999999997
29574,114,146,157,140.05
29575,27,46,78,44.25
29576,103,76,65,80.89999999999999
29577,134,87,59,94.91
29578,141,78,35,88.22
29579,159,93,45,103.5
29580,174,111,58,120.52000000000001
29581,205,150,94,157.63000000000002
29582,244,210,164,213.92
29583,255,248,213,247.02
29584,156,122,97,127.39
29585,65,29,5,34.88
29586,84,43,21,50.06999999999999
29587,90,45,24,52.98
29588,89,42,22,50.46999999999999
29589,93,48,27,55.980000000000004
29590,91,49,27,56.28
29591,92,51,29,58.07
29592,95,57,34,63.37
29593,98,57,35,64.07
29594,102,60,36,67.13999999999999
29595,98,56,34,63.28
29596,58,17,0,24.42
29597,78,41,25,47.65
29598,52,20,9,25.95
29599,39,10,2,15.53
29600,24,5,1,8.71
29601,28,7,2,11.06
29602,30,10,3,13.71
29603,31,8,0,12.27
29604,31,7,0,11.55
29605,40,14,1,18.55
29606,53,26,9,30.479999999999997
29607,63,36,19,40.48
29608,68,33,13,38.95
29609,69,34,14,39.949999999999996
29610,71,36,16,41.949999999999996
29611,72,36,14,42.019999999999996
29612,74,38,16,44.019999999999996
29613,75,39,15,44.879999999999995
29614,76,38,15,44.37
29615,74,36,13,42.36999999999999
29616,78,31,11,39.470000000000006
29617,84,42,18,49.13999999999999
29618,95,55,29,61.58
29619,115,75,49,81.58000000000001
29620,178,137,107,143.51
29621,248,200,162,207.42
29622,249,198,145,205.0
29623,216,161,97,168.07
29624,166,104,55,113.58999999999999
29625,189,118,64,129.13
29626,162,84,38,97.16
29627,180,136,99,142.65
29628,197,166,137,170.48
29629,83,36,16,44.46999999999999
29630,48,25,11,28.849999999999998
29631,19,11,8,12.47
29632,36,36,38,36.14
29633,133,133,135,133.14
29634,50,50,52,50.14
29635,5,5,7,5.14
29636,3,3,5,3.14
29637,5,5,7,5.14
29638,6,6,8,6.140000000000001
29639,4,4,6,4.14
29640,5,6,10,6.07
29641,5,6,10,6.07
29642,5,6,10,6.07
29643,6,7,11,7.07
29644,9,10,14,10.07
29645,12,13,17,13.069999999999999
29646,15,16,20,16.07
29647,17,18,22,18.069999999999997
29648,16,17,21,17.07
29649,21,22,26,22.07
29650,22,23,27,23.07
29651,22,23,27,23.07
29652,10,11,15,11.07
29653,79,80,84,80.07
29654,118,119,123,119.07
29655,118,119,123,119.07
29656,105,106,110,106.07
29657,118,119,123,119.07
29658,110,111,115,111.07
29659,102,103,107,103.07
29660,93,94,98,94.07
29661,90,91,95,91.07
29662,100,101,105,101.07
29663,94,95,99,95.07
29664,108,109,113,109.07
29665,98,99,103,99.07
29666,98,99,103,99.07
29667,95,96,100,96.07000000000001
29668,96,97,101,97.07
29669,101,102,106,102.07000000000001
29670,96,97,101,97.07
29671,93,94,98,94.07
29672,90,91,96,91.13999999999999
29673,86,87,92,87.14
29674,83,84,89,84.14
29675,88,89,94,89.14
29676,86,87,92,87.14
29677,86,87,92,87.14
29678,91,92,97,92.14
29679,81,82,87,82.14
29680,88,89,94,89.14
29681,94,95,100,95.13999999999999
29682,67,68,73,68.14
29683,76,77,82,77.13999999999999
29684,83,84,89,84.14
29685,74,75,80,75.13999999999999
29686,89,90,95,90.14
29687,80,81,86,81.14
29688,68,69,71,68.93
29689,72,73,77,73.07
29690,70,71,75,71.07
29691,73,74,78,74.07
29692,74,75,80,75.13999999999999
29693,71,72,77,72.14
29694,73,73,81,73.56
29695,69,69,77,69.56
29696,82,83,88,83.13999999999999
29697,65,66,71,66.14
29698,67,68,73,68.14
29699,71,72,77,72.14
29700,63,64,69,64.14
29701,55,56,61,56.14
29702,53,54,59,54.13999999999999
29703,54,55,60,55.14
29704,51,52,57,52.14
29705,52,53,58,53.14
29706,55,56,61,56.14
29707,54,55,60,55.14
29708,50,51,56,51.14
29709,55,56,61,56.14
29710,58,59,64,59.14
29711,58,59,64,59.14
29712,57,58,63,58.14
29713,59,60,65,60.14
29714,60,61,66,61.14
29715,59,60,65,60.14
29716,62,63,68,63.13999999999999
29717,59,60,65,60.14
29718,59,60,65,60.14
29719,63,64,69,64.14
29720,65,66,71,66.14
29721,66,67,72,67.14
29722,66,67,72,67.14
29723,68,69,74,69.14
29724,68,69,74,69.14
29725,70,71,76,71.13999999999999
29726,72,73,78,73.13999999999999
29727,73,74,79,74.14
29728,73,74,79,74.14
29729,74,75,80,75.13999999999999
29730,75,76,81,76.14
29731,76,77,82,77.13999999999999
29732,75,76,78,75.93
29733,79,80,84,80.07
29734,81,82,86,82.07
29735,81,82,86,82.07
29736,81,82,87,82.14
29737,81,82,87,82.14
29738,82,82,90,82.55999999999999
29739,85,85,93,85.56
29740,81,82,87,82.14
29741,78,79,84,79.13999999999999
29742,83,84,89,84.14
29743,88,89,94,89.14
29744,88,89,94,89.14
29745,92,93,98,93.14
29746,92,93,98,93.14
29747,90,91,96,91.13999999999999
29748,78,79,81,78.92999999999999
29749,78,79,83,79.07
29750,86,87,91,87.07000000000001
29751,90,91,95,91.07
29752,86,87,92,87.14
29753,85,86,91,86.14
29754,87,87,95,87.56
29755,85,85,93,85.56
29756,89,90,94,90.07
29757,83,84,88,84.07
29758,81,82,86,82.07
29759,92,93,97,93.07000000000001
29760,88,89,93,89.07000000000001
29761,94,95,99,95.07
29762,90,91,95,91.07
29763,89,90,94,90.07
29764,95,96,98,95.93
29765,94,95,99,95.07
29766,93,94,98,94.07
29767,91,92,96,92.07
29768,90,91,96,91.13999999999999
29769,90,91,96,91.13999999999999
29770,92,92,100,92.56
29771,95,95,103,95.56
29772,90,90,98,90.55999999999999
29773,87,87,95,87.56
29774,94,95,100,95.13999999999999
29775,96,97,102,97.14
29776,92,93,97,93.07000000000001
29777,94,95,99,95.07
29778,97,98,102,98.07000000000001
29779,95,96,98,95.93
29780,101,93,104,95.44999999999999
29781,91,99,102,97.53
29782,103,102,97,101.86
29783,124,92,77,97.67
29784,158,113,80,120.13999999999999
29785,233,205,158,207.59
29786,255,253,210,250.40999999999997
29787,221,200,169,202.24
29788,197,137,103,147.22
29789,152,95,65,104.86999999999999
29790,107,51,26,61.01
29791,80,21,5,32.27
29792,84,25,21,37.11
29793,82,36,38,45.8
29794,57,37,38,41.269999999999996
29795,46,48,47,47.51
29796,96,105,112,103.6
29797,133,142,149,140.6
29798,132,141,146,139.46
29799,128,136,139,134.53
29800,138,143,147,142.23
29801,142,147,150,146.16
29802,146,150,151,149.23
29803,142,146,147,145.23
29804,142,148,148,146.74
29805,71,77,77,75.74
29806,45,51,51,49.74
29807,48,53,56,52.16
29808,40,45,48,44.16
29809,41,46,49,45.16
29810,45,50,54,49.230000000000004
29811,41,46,50,45.23
29812,42,45,50,44.72
29813,39,42,47,41.72
29814,35,39,42,38.37
29815,45,49,52,48.370000000000005
29816,34,38,41,37.37
29817,30,34,35,33.230000000000004
29818,79,83,84,82.22999999999999
29819,64,68,69,67.23
29820,12,13,8,12.44
29821,31,33,32,32.51
29822,41,45,48,44.37
29823,29,30,34,30.069999999999997
29824,13,7,7,8.26
29825,53,36,29,39.08
29826,94,66,54,71.03999999999999
29827,90,55,36,61.02
29828,87,49,30,55.65
29829,86,48,29,54.650000000000006
29830,86,48,29,54.650000000000006
29831,85,47,26,53.51
29832,84,46,25,52.51
29833,82,44,21,50.37
29834,81,43,20,49.37
29835,80,42,19,48.37
29836,78,38,13,44.64999999999999
29837,77,37,12,43.650000000000006
29838,75,35,10,41.650000000000006
29839,75,33,9,40.14
29840,75,33,9,40.14
29841,79,34,11,41.84
29842,80,35,12,42.84
29843,81,36,13,43.83999999999999
29844,82,38,13,45.489999999999995
29845,82,38,13,45.489999999999995
29846,84,38,14,45.98
29847,85,39,13,46.83999999999999
29848,87,40,14,48.04999999999999
29849,87,40,12,47.91
29850,88,41,13,48.91
29851,90,40,13,48.61
29852,97,41,14,50.87
29853,98,42,15,51.86999999999999
29854,97,41,14,50.87
29855,96,40,13,49.86999999999999
29856,99,43,16,52.87
29857,103,47,20,56.87
29858,102,46,19,55.86999999999999
29859,98,42,15,51.86999999999999
29860,89,54,32,59.809999999999995
29861,134,96,83,103.07000000000001
29862,96,56,30,62.580000000000005
29863,220,178,118,182.61999999999998
29864,229,179,108,184.53
29865,197,132,74,141.59
29866,186,111,54,122.75999999999999
29867,190,113,43,124.27
29868,162,116,67,122.22999999999999
29869,238,215,171,216.74999999999997
29870,65,56,59,58.1
29871,77,78,109,79.96
29872,224,244,255,240.57
29873,195,235,243,227.15999999999997
29874,66,103,132,97.25999999999999
29875,39,66,95,62.35999999999999
29876,91,67,63,71.75999999999999
29877,119,74,53,81.97999999999999
29878,129,67,30,77.42999999999999
29879,149,84,42,94.71
29880,168,104,56,114.08
29881,202,147,93,154.76999999999998
29882,249,215,169,218.92
29883,255,246,214,245.65
29884,133,95,72,101.36999999999999
29885,67,29,6,35.370000000000005
29886,83,42,20,49.07
29887,88,46,24,53.279999999999994
29888,85,43,21,50.279999999999994
29889,88,46,24,53.279999999999994
29890,89,48,26,55.07
29891,90,49,27,56.07
29892,89,53,29,58.879999999999995
29893,91,53,30,59.37
29894,100,59,37,66.07
29895,98,56,34,63.28
29896,56,15,0,22.56
29897,78,40,29,47.209999999999994
29898,51,16,10,22.929999999999996
29899,34,3,0,9.3
29900,23,5,1,8.5
29901,24,6,2,9.5
29902,27,8,2,11.57
29903,28,8,1,11.71
29904,27,4,0,8.55
29905,29,5,0,9.69
29906,39,15,3,19.2
29907,54,28,15,32.55
29908,62,29,10,34.6
29909,62,29,10,34.6
29910,63,31,10,36.25
29911,68,33,13,38.95
29912,70,35,15,40.949999999999996
29913,71,35,13,41.019999999999996
29914,72,36,14,42.019999999999996
29915,72,36,14,42.019999999999996
29916,76,32,7,39.49
29917,78,32,6,39.84
29918,86,36,9,44.61
29919,106,51,20,60.379999999999995
29920,160,102,64,111.52
29921,228,168,118,177.09999999999997
29922,238,177,114,185.39999999999998
29923,200,137,66,145.26
29924,147,86,31,94.96
29925,184,114,55,124.57
29926,160,82,33,94.95
29927,172,129,87,135.09
29928,194,163,134,167.48
29929,84,37,19,45.61
29930,45,21,9,25.2
29931,21,12,13,13.96
29932,29,29,31,29.14
29933,134,134,136,134.14
29934,57,57,59,57.14
29935,5,5,7,5.14
29936,3,3,5,3.14
29937,5,5,7,5.14
29938,6,6,8,6.140000000000001
29939,4,4,6,4.14
29940,5,6,10,6.07
29941,5,6,10,6.07
29942,5,6,10,6.07
29943,6,7,11,7.07
29944,9,10,14,10.07
29945,12,13,17,13.069999999999999
29946,15,16,20,16.07
29947,17,18,22,18.069999999999997
29948,15,16,20,16.07
29949,18,19,23,19.07
29950,25,26,30,26.07
29951,26,27,31,27.07
29952,11,12,16,12.07
29953,71,72,76,72.07
29954,119,120,124,120.07
29955,113,114,118,114.07000000000001
29956,112,113,117,113.07
29957,122,123,127,123.07000000000001
29958,118,119,123,119.07
29959,111,112,116,112.07000000000001
29960,104,105,109,105.07
29961,103,104,108,104.07
29962,112,113,117,113.07
29963,110,111,115,111.07
29964,107,108,112,108.07
29965,99,100,104,100.07
29966,100,101,105,101.07
29967,92,93,97,93.07000000000001
29968,89,90,94,90.07
29969,100,101,105,101.07
29970,97,98,102,98.07000000000001
29971,88,89,93,89.07000000000001
29972,108,109,114,109.14
29973,105,106,111,106.13999999999999
29974,98,99,104,99.14
29975,97,98,103,98.14000000000001
29976,91,92,97,92.14
29977,85,86,91,86.14
29978,89,90,95,90.14
29979,82,83,88,83.13999999999999
29980,86,87,92,87.14
29981,85,86,91,86.14
29982,72,73,78,73.13999999999999
29983,92,93,98,93.14
29984,92,93,98,93.14
29985,70,71,76,71.13999999999999
29986,92,93,98,93.14
29987,114,115,120,115.14
29988,67,68,70,67.93
29989,69,70,74,70.07000000000001
29990,66,67,71,67.07
29991,72,73,77,73.07
29992,72,73,78,73.13999999999999
29993,67,68,73,68.14
29994,68,68,76,68.56
29995,64,64,72,64.56
29996,71,72,77,72.14
29997,68,69,74,69.14
29998,73,74,79,74.14
29999,76,77,82,77.13999999999999
30000,62,63,68,63.13999999999999
30001,55,56,61,56.14
30002,55,56,61,56.14
30003,57,58,63,58.14
30004,54,55,60,55.14
30005,53,54,59,54.13999999999999
30006,55,56,61,56.14
30007,53,54,59,54.13999999999999
30008,58,59,64,59.14
30009,59,60,65,60.14
30010,58,59,64,59.14
30011,57,58,63,58.14
30012,59,60,65,60.14
30013,62,63,68,63.13999999999999
30014,61,62,67,62.14
30015,57,58,63,58.14
30016,66,67,71,67.07
30017,62,63,67,63.06999999999999
30018,60,61,65,61.07000000000001
30019,64,65,69,65.07
30020,67,68,72,68.07000000000001
30021,66,67,71,67.07
30022,66,67,71,67.07
30023,68,69,73,69.07000000000001
30024,68,69,74,69.14
30025,70,71,76,71.13999999999999
30026,73,74,79,74.14
30027,73,74,79,74.14
30028,72,73,78,73.13999999999999
30029,72,73,78,73.13999999999999
30030,73,74,79,74.14
30031,75,76,81,76.14
30032,74,75,77,74.92999999999999
30033,76,77,81,77.07
30034,80,81,85,81.07000000000001
30035,81,82,86,82.07
30036,79,80,85,80.14
30037,79,80,85,80.14
30038,82,82,90,82.55999999999999
30039,83,83,91,83.56
30040,82,83,88,83.13999999999999
30041,80,81,86,81.14
30042,83,84,89,84.14
30043,87,88,93,88.14
30044,87,88,93,88.14
30045,89,90,95,90.14
30046,92,93,98,93.14
30047,87,88,93,88.14
30048,90,91,93,90.92999999999999
30049,89,90,94,90.07
30050,91,92,96,92.07
30051,91,92,96,92.07
30052,86,87,92,87.14
30053,87,88,93,88.14
30054,90,90,98,90.55999999999999
30055,87,87,95,87.56
30056,87,88,92,88.07
30057,82,83,87,83.07
30058,80,81,85,81.07000000000001
30059,91,92,96,92.07
30060,87,88,92,88.07
30061,94,95,99,95.07
30062,93,94,98,94.07
30063,93,94,98,94.07
30064,93,94,96,93.92999999999999
30065,94,95,99,95.07
30066,94,95,99,95.07
30067,92,93,97,93.07000000000001
30068,90,91,96,91.13999999999999
30069,90,91,96,91.13999999999999
30070,92,92,100,92.56
30071,93,93,101,93.56
30072,90,90,98,90.55999999999999
30073,89,89,97,89.56
30074,93,94,99,94.14
30075,98,99,104,99.14
30076,96,97,101,97.07
30077,95,96,100,96.07000000000001
30078,99,100,104,100.07
30079,99,100,102,99.92999999999999
30080,107,104,121,105.82
30081,96,105,110,103.46
30082,105,101,90,101.07
30083,122,80,55,87.07
30084,195,134,87,143.51999999999998
30085,255,222,163,224.79999999999998
30086,234,197,142,200.92000000000002
30087,163,119,80,125.50999999999999
30088,145,76,47,88.46000000000001
30089,90,36,8,45.379999999999995
30090,54,22,1,27.25
30091,44,24,13,27.430000000000003
30092,38,20,20,23.779999999999998
30093,28,15,22,18.22
30094,47,46,54,46.769999999999996
30095,96,107,113,105.10999999999999
30096,120,133,141,130.82999999999998
30097,121,134,142,131.82999999999998
30098,125,136,142,134.11
30099,136,145,150,143.45999999999998
30100,134,142,144,140.46
30101,137,141,142,140.23
30102,149,153,152,152.08999999999997
30103,141,143,142,142.51
30104,121,125,126,124.22999999999999
30105,54,58,59,57.23
30106,44,48,49,47.230000000000004
30107,53,57,60,56.370000000000005
30108,40,44,47,43.37
30109,41,45,48,44.37
30110,46,49,54,48.72
30111,45,48,53,47.720000000000006
30112,35,38,43,37.72
30113,35,38,43,37.72
30114,29,33,36,32.37
30115,37,41,44,40.37
30116,44,48,51,47.370000000000005
30117,34,38,39,37.230000000000004
30118,64,68,69,67.23
30119,76,80,81,79.22999999999999
30120,17,16,12,15.93
30121,48,50,49,49.51
30122,98,102,105,101.36999999999999
30123,29,33,36,32.37
30124,17,15,16,15.489999999999998
30125,26,15,11,17.029999999999998
30126,77,55,44,58.849999999999994
30127,83,56,39,60.480000000000004
30128,86,47,30,53.99999999999999
30129,86,47,30,53.99999999999999
30130,86,48,29,54.650000000000006
30131,84,46,27,52.65
30132,83,45,24,51.51
30133,81,43,22,49.51
30134,79,41,20,47.51
30135,78,40,17,46.36999999999999
30136,74,37,11,42.95
30137,73,36,10,41.95
30138,74,34,9,40.65
30139,74,34,9,40.65
30140,75,33,9,40.14
30141,76,34,10,41.14
30142,80,35,12,42.84
30143,81,36,13,43.83999999999999
30144,82,38,13,45.489999999999995
30145,82,38,13,45.489999999999995
30146,84,38,14,45.98
30147,84,38,12,45.84
30148,86,39,13,47.05
30149,87,40,12,47.91
30150,88,41,13,48.91
30151,90,40,13,48.61
30152,98,42,15,51.86999999999999
30153,97,41,14,50.87
30154,99,43,16,52.87
30155,104,48,21,57.870000000000005
30156,104,48,21,57.870000000000005
30157,100,44,17,53.87
30158,97,41,14,50.87
30159,96,40,13,49.86999999999999
30160,124,92,67,96.97
30161,96,58,37,64.51
30162,174,130,93,136.64999999999998
30163,240,191,124,196.6
30164,203,145,71,151.99999999999997
30165,186,119,64,129.21999999999997
30166,182,111,59,122.27
30167,162,91,25,101.28999999999999
30168,203,172,126,175.28999999999996
30169,167,154,138,155.60999999999999
30170,30,31,59,32.75
30171,176,186,213,185.79
30172,235,255,255,250.79999999999998
30173,130,170,196,163.42
30174,27,61,107,57.080000000000005
30175,36,63,80,58.52
30176,84,62,64,66.76
30177,113,70,54,77.91
30178,122,62,28,72.21999999999998
30179,141,78,37,88.36
30180,165,103,56,112.73
30181,203,146,93,154.26
30182,255,221,173,224.78000000000003
30183,255,244,209,243.86
30184,111,68,49,75.7
30185,71,30,10,37.21
30186,82,41,21,48.209999999999994
30187,84,46,25,52.51
30188,81,43,22,49.51
30189,83,45,24,51.51
30190,87,49,28,55.51
30191,89,48,28,55.21
30192,86,50,26,55.88
30193,88,50,27,56.370000000000005
30194,93,55,32,61.37
30195,93,52,32,59.21
30196,49,12,0,18.93
30197,71,37,27,43.44
30198,46,17,13,22.81
30199,28,0,0,5.88
30200,23,9,6,11.729999999999999
30201,22,7,2,9.8
30202,22,7,2,9.8
30203,26,9,2,12.08
30204,26,7,0,10.5
30205,24,4,0,7.92
30206,30,7,0,11.34
30207,38,15,7,19.269999999999996
30208,59,28,10,33.25
30209,59,28,10,33.25
30210,60,29,9,34.11
30211,63,30,11,35.6
30212,65,33,12,38.25
30213,67,32,12,37.95
30214,68,33,13,38.95
30215,70,35,15,40.949999999999996
30216,66,31,11,36.95
30217,67,26,6,33.21
30218,77,31,8,39.05
30219,104,51,20,59.96
30220,150,91,51,100.59
30221,209,147,96,156.45
30222,219,157,96,165.74999999999997
30223,179,118,53,126.25999999999998
30224,136,75,21,84.03
30225,173,103,44,113.57
30226,151,73,25,86.02
30227,166,122,83,128.51
30228,195,164,135,168.48
30229,86,39,21,47.61
30230,41,17,5,21.200000000000003
30231,21,12,13,13.96
30232,23,23,25,23.14
30233,132,132,134,132.14
30234,62,62,64,62.14
30235,4,4,6,4.14
30236,4,4,6,4.14
30237,6,6,8,6.140000000000001
30238,6,6,8,6.140000000000001
30239,5,5,7,5.14
30240,5,6,10,6.07
30241,5,6,10,6.07
30242,5,6,10,6.07
30243,6,7,11,7.07
30244,9,10,14,10.07
30245,12,13,17,13.069999999999999
30246,15,16,20,16.07
30247,17,18,22,18.069999999999997
30248,20,21,25,21.07
30249,20,21,25,21.07
30250,25,26,30,26.07
30251,27,28,32,28.07
30252,15,16,20,16.07
30253,65,66,70,66.07
30254,120,121,125,121.07
30255,108,109,113,109.07
30256,108,109,113,109.07
30257,113,114,118,114.07000000000001
30258,111,112,116,112.07000000000001
30259,109,110,114,110.07000000000001
30260,102,103,107,103.07
30261,97,98,102,98.07000000000001
30262,102,103,107,103.07
30263,105,106,110,106.07
30264,101,102,106,102.07000000000001
30265,103,104,108,104.07
30266,108,109,113,109.07
30267,94,95,99,95.07
30268,88,89,93,89.07000000000001
30269,104,105,109,105.07
30270,106,107,111,107.06999999999998
30271,95,96,100,96.07000000000001
30272,104,105,110,105.14
30273,103,104,109,104.13999999999999
30274,89,90,95,90.14
30275,87,88,93,88.14
30276,92,93,98,93.14
30277,92,93,98,93.14
30278,97,98,103,98.14000000000001
30279,98,99,104,99.14
30280,75,76,81,76.14
30281,85,86,91,86.14
30282,86,87,92,87.14
30283,72,73,78,73.13999999999999
30284,67,68,73,68.14
30285,70,71,76,71.13999999999999
30286,72,73,78,73.13999999999999
30287,79,80,85,80.14
30288,76,77,79,76.92999999999999
30289,75,76,80,76.07
30290,70,71,75,71.07
30291,76,77,81,77.07
30292,75,76,81,76.14
30293,67,68,73,68.14
30294,67,67,75,67.56
30295,64,64,72,64.56
30296,65,66,71,66.14
30297,68,69,74,69.14
30298,69,70,75,70.14
30299,78,79,84,79.13999999999999
30300,61,62,67,62.14
30301,54,55,60,55.14
30302,55,56,61,56.14
30303,58,59,64,59.14
30304,56,57,62,57.14
30305,54,55,60,55.14
30306,55,56,61,56.14
30307,53,54,59,54.13999999999999
30308,60,61,66,61.14
30309,59,60,65,60.14
30310,57,58,63,58.14
30311,56,57,62,57.14
30312,60,61,66,61.14
30313,64,65,70,65.14
30314,64,65,70,65.14
30315,59,60,65,60.14
30316,69,70,74,70.07000000000001
30317,63,64,68,64.07
30318,62,63,67,63.06999999999999
30319,66,67,71,67.07
30320,69,70,74,70.07000000000001
30321,67,68,72,68.07000000000001
30322,68,69,73,69.07000000000001
30323,71,72,76,72.07
30324,69,70,75,70.14
30325,72,73,78,73.13999999999999
30326,74,75,80,75.13999999999999
30327,74,75,80,75.13999999999999
30328,72,73,78,73.13999999999999
30329,71,72,77,72.14
30330,72,73,78,73.13999999999999
30331,73,74,79,74.14
30332,70,71,73,70.92999999999999
30333,71,72,76,72.07
30334,76,77,81,77.07
30335,78,79,83,79.07
30336,74,75,80,75.13999999999999
30337,75,76,81,76.14
30338,78,78,86,78.55999999999999
30339,77,77,85,77.56
30340,81,82,87,82.14
30341,81,82,87,82.14
30342,81,82,87,82.14
30343,85,86,91,86.14
30344,84,85,90,85.14
30345,86,87,92,87.14
30346,91,92,97,92.14
30347,83,84,89,84.14
30348,92,93,95,92.93
30349,88,89,93,89.07000000000001
30350,86,87,91,87.07000000000001
30351,83,84,88,84.07
30352,81,82,87,82.14
30353,87,88,93,88.14
30354,94,94,102,94.55999999999999
30355,92,92,100,92.56
30356,86,87,91,87.07000000000001
30357,83,84,88,84.07
30358,82,83,87,83.07
30359,93,94,98,94.07
30360,87,88,92,88.07
30361,94,95,99,95.07
30362,94,95,99,95.07
30363,97,98,102,98.07000000000001
30364,91,92,94,91.92999999999999
30365,94,95,99,95.07
30366,94,95,99,95.07
30367,92,93,97,93.07000000000001
30368,90,91,96,91.13999999999999
30369,91,92,97,92.14
30370,92,92,100,92.56
30371,92,92,100,92.56
30372,93,93,101,93.56
30373,95,95,103,95.56
30374,95,96,101,96.14000000000001
30375,100,101,106,101.14
30376,100,101,105,101.07
30377,98,99,103,99.07
30378,104,105,109,105.07
30379,103,104,106,103.92999999999999
30380,86,91,94,90.16
30381,93,100,110,99.23
30382,103,93,102,95.72999999999999
30383,120,82,63,88.64999999999999
30384,215,159,100,166.63
30385,255,203,129,208.73999999999998
30386,166,114,64,121.42
30387,103,52,31,61.239999999999995
30388,75,19,2,29.57
30389,46,13,0,19.02
30390,28,22,8,22.279999999999998
30391,11,22,14,19.13
30392,9,19,20,16.97
30393,46,53,61,52.089999999999996
30394,98,105,113,104.08999999999999
30395,125,136,142,134.11
30396,122,131,136,129.46
30397,125,135,137,133.04
30398,137,145,148,143.53
30399,137,145,147,143.45999999999998
30400,144,150,150,148.74
30401,147,151,152,150.23000000000002
30402,137,141,140,140.09
30403,145,147,146,146.51
30404,89,93,94,92.22999999999999
30405,47,51,52,50.23
30406,46,50,51,49.23
30407,52,56,59,55.370000000000005
30408,40,44,47,43.37
30409,41,45,48,44.37
30410,45,48,53,47.720000000000006
30411,45,48,53,47.720000000000006
30412,41,44,49,43.72
30413,42,45,50,44.72
30414,38,42,45,41.37
30415,33,37,40,36.37
30416,39,43,46,42.37
30417,35,39,40,38.23
30418,36,40,41,39.23
30419,43,47,48,46.23
30420,43,42,38,41.92999999999999
30421,43,43,43,42.99999999999999
30422,53,57,60,56.370000000000005
30423,96,101,105,100.22999999999999
30424,16,17,19,16.93
30425,15,7,4,8.469999999999999
30426,58,41,31,43.870000000000005
30427,78,56,42,59.64
30428,85,48,30,54.51
30429,85,48,30,54.51
30430,84,47,29,53.51
30431,83,46,27,52.44
30432,80,43,24,49.44
30433,78,42,20,48.019999999999996
30434,76,40,18,46.019999999999996
30435,75,39,17,45.019999999999996
30436,71,34,8,39.95
30437,72,35,9,40.95
30438,72,35,9,40.95
30439,74,34,9,40.65
30440,75,35,10,41.650000000000006
30441,77,35,11,42.14
30442,78,36,12,43.14
30443,79,37,13,44.14
30444,82,38,13,45.489999999999995
30445,82,38,13,45.489999999999995
30446,83,37,13,44.980000000000004
30447,84,38,12,45.84
30448,86,39,13,47.05
30449,87,40,12,47.91
30450,87,40,12,47.91
30451,90,40,13,48.61
30452,93,42,15,50.81999999999999
30453,93,42,15,50.81999999999999
30454,96,45,18,53.82
30455,98,47,20,55.81999999999999
30456,95,44,17,52.81999999999999
30457,93,42,15,50.81999999999999
30458,103,52,25,60.81999999999999
30459,116,65,38,73.82
30460,115,76,45,82.02000000000001
30461,137,93,56,99.64999999999999
30462,252,201,146,207.85999999999999
30463,197,138,70,145.63
30464,197,134,67,142.54
30465,171,106,52,115.86999999999999
30466,165,101,53,111.08
30467,173,113,61,121.96
30468,213,197,164,198.04999999999998
30469,45,42,53,43.4
30470,97,105,142,105.91
30471,241,255,255,252.05999999999997
30472,199,226,233,220.82
30473,66,97,141,93.57000000000001
30474,25,51,100,48.97
30475,27,46,53,42.5
30476,76,57,61,61.27
30477,106,64,50,71.84
30478,117,58,26,68.15
30479,137,74,33,84.36
30480,165,103,54,112.59
30481,207,151,94,158.77
30482,255,225,173,227.66000000000003
30483,245,231,192,231.20999999999998
30484,93,46,28,54.60999999999999
30485,75,32,13,39.7
30486,79,41,20,47.51
30487,80,45,23,50.81
30488,78,43,21,48.809999999999995
30489,79,44,22,49.809999999999995
